,id,count,tracking,binary_tracker,prediction
22825,static.zucks.net.zimg.jp,2,1.0,1,0.0
22885,ads-engagement.presage.io,1,1.0,1,0.0
22896,iowadepartment.nanorep.co,4,0.0,0,1.0
22956,a-prebid.vidoomy.com,3,0.0,0,1.0
23052,as.uncn.jp,1,1.0,1,0.0
23126,voicepocket.net,1,0.0,0,1.0
23127,sy.v.liveperson.net,6,0.0,0,1.0
23271,logs.sportslocalmedia.com,2,0.0,0,1.0
23307,pahter.tech,1,0.0,0,1.0
23534,cdn.eksiup.com,1,1.0,1,0.0
23605,engine.laweekly.com,1,1.0,1,0.0
23658,collect.chaordicsystems.com,2,0.0,0,1.0
23662,front.shoptarget.com.br,1,1.0,1,0.0
23663,front.shopconvert.com.br,1,0.0,0,1.0
23692,gsght.com,1,0.0,0,1.0
23759,s.grv.media,1,0.0,0,1.0
23811,app.bentonow.com,2,1.0,1,0.0
23834,img.mytheresa.com,1,0.0,0,1.0
24233,tracker.samplicio.us,1,1.0,1,0.0
24256,d3srxf9cr7mh5q.cloudfront.net,1,0.0,0,1.0
24288,ensighten.staticcache.org,1,1.0,1,0.0
24295,gearwom.de,3,0.0,0,1.0
24323,biltag.bilsyndication.com,1,1.0,1,0.0
24361,www.zulilyprivatelift.com,2,0.0,0,1.0
24371,ap1.cdn.thunderhead.com,1,1.0,1,0.0
24486,hellocdn.net,5,0.2,0,1.0
24619,api.keen.io,2,1.0,1,0.0
24719,api.idio.co,2,1.0,1,0.0
24772,d.pssy.xyz,1,1.0,1,0.0
24854,ni500z.btttag.com,1,1.0,1,0.0
24858,ni.secure.force.com,14,0.0,0,1.0
24889,i.bcprm.com,2,1.0,1,0.0
24897,api.flickr.com,1,0.0,0,1.0
24911,vision.fn-pz.com,4,1.0,1,0.0
25083,new-adtest.pages.dev,1,0.0,0,1.0
25084,adtest.pages.dev,1,0.0,0,1.0
25170,cdn.adt567.net,1,0.0,0,1.0
25199,apv-static.tldw.me,1,1.0,1,0.0
25220,videoads.ewscloud.com,2,1.0,1,0.0
25272,dbzproperty-a.akamaihd.net,1,0.0,0,1.0
25273,facilitatevoluntarily.com,1,1.0,1,0.0
25298,www.adda247.in,2,0.0,0,1.0
25316,anmcpptp.digitaltargetonline.com,4,0.0,0,1.0
